Start Date,Contract Description,Vendor Name,Amount,Contract No.,C.O. No.,Line No,SOA No.,Department,Contract Type,Community,Type,Fiscal Year
2020-08-18,develop processes, reports and data synchronization,MICHAEL NEAL,$24,530.00,HC0001420,Original,0,,Yukon Housing Corporation,IT System Development,Whitehorse,D,2020-21
2019-04-01,Systems techical support,INFOMAGNETICS TECHNOLOGIES,$115.00,C00048239,1,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2020-21
2019-04-01,Systems techical support,INFOMAGNETICS TECHNOLOGIES,$233.10,C00048239,2,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2021-22
2019-04-01,Systems techical support,INFOMAGNETICS TECHNOLOGIES,$139,644.00,C00048238,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2019-04-01,Systems techical support,INFOMAGNETICS TECHNOLOGIES,$924.00,C00048238,1,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2020-21
2019-04-01,Systems techical support,INFOMAGNETICS TECHNOLOGIES,$1,873.44,C00048238,2,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2021-22
2019-03-01,Purchase of HRAM System Functionality,TECHKNOW SOFTWARE CORP,$12,000.00,C00048184,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-03-01,AS400 data migration,TECHKNOW SOFTWARE CORP,$26,000.00,C00048181,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-25,JV conversion tool,MAKE IT INC,$17,000.00,C00048171,Original,0,,Finance,IT System Development,Whitehorse,D,2018-19
2019-03-04,IT services,535866 YUKON INC O/A,$23,000.37,C00048125,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-01,Ongoing system software updating and implementation,MINISTER OF FINANCE MANITOBA,$50,000.00,C00048117,Original,0,,Fleet Vehicle Agency,IT System Maintenance,Whitehorse,D,2018-19
2019-03-21,eServices platform (ESP) server OS updates,YELLOW PENCIL INC,$26,700.00,C00048078,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,P,2018-19
2019-03-21,eServices platform (ESP) server OS updates,YELLOW PENCIL INC,$0.00,C00048078,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,P,2019-20
2019-04-01,Maintenance & support of audio recording system,COMPUTERISMS CORPORATION,$10,000.00,C00048058,Original,0,,Legislative Assembly,IT System Maintenance,Whitehorse,D,2019-20
2019-04-01,Maintenance and support for SFA and on-line query system,MAKE IT INC,$34,600.00,C00048039,Original,0,,Education,IT System Maintenance,Whitehorse,D,2019-20
2019-04-01,Tech Support,MICHAEL G TRIBES,$3,000.00,C00048038,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2019-04-01,Tech Support,TOPMARK SYSTEMS,$3,000.00,C00048037,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2019-01-18,Permit Hunt Discovery Project,KPMG LLP,$10,000.00,C00048005,Original,0,,Environment,IT System Development,Other-Non Yukon,D,2018-19
2019-03-21,Web form builder tool,BIZONT INC,$17,500.00,C00047998,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-03-14,Cabling installation,39759 YUKON INC O/A,$5,265.15,C00047959,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2018-19
2019-03-14,Cabling installation,39759 YUKON INC O/A,$4,359.70,C00047958,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2018-19
2019-02-01,Add to and update Yukon.ca Design System,AASMAN BRAND COMMUNICATIONS,$6,540.00,C00047939,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-03-13,Azure Comittment on the Microsoft EA,MICROSOFT CANADA CO,$3,456.00,C00047882,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-13,Azure Comittment on the Microsoft EA,MICROSOFT CANADA CO,$3,456.00,C00047882,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-01-03,Illustrate new website icons for Yukon.ca,YELLOW PENCIL INC,$1,375.00,C00047812,Original,0,,Executive Council Office,IT System Development,Other-Non Yukon,D,2018-19
2019-02-01,Teacher Recruitment System and Dispatch,APPLY TO EDUCATION,$45,585.00,C00047793,Original,0,,Education,IT System Maintenance,Whitehorse,D,2018-19
2019-02-01,Teacher Recruitment System and Dispatch,APPLY TO EDUCATION,$3,500.00,C00047793,1,0,,Education,IT System Maintenance,Whitehorse,D,2019-20
2019-02-01,Teacher Recruitment System and Dispatch,APPLY TO EDUCATION,$2,450.00,C00047793,2,0,,Education,IT System Maintenance,Whitehorse,D,2020-21
2019-03-15,security log management,PROOFPOINT,$18,570.00,C00047783,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-04-01,POSSE support,COMPUTRONIX (CANADA) LTD,$39,380.00,C00047752,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-03-05,iDriv and Related Systems Maintenance,MAKE IT INC,$149,950.00,C00047705,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-05,iDriv and Related Systems Maintenance,MAKE IT INC,$0.00,C00047705,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-03-05,Archibus Upgrade ans Support,HORIZANT INC,$68,750.00,C00047694,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-28,Enhancements to HPW Systems,TECHKNOW SOFTWARE CORP,$20,000.00,C00047680,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-03-04,Business Analysis: Foot Prints and TRAC,DIEDRE DAVIDSON O/A,$20,000.00,C00047679,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-03-04,Update Systems to support New Contract Policy,MAKE IT INC,$20,000.00,C00047678,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-01,Alpha prototype of eServices form builder,BIZONT INC,$6,000.00,C00047643,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-02-25,Posse support   (Subject to appropriation of funds,),JON HOURD,$15,000.00,C00047641,Original,0,,Environment,IT System Maintenance,Whitehorse,D,2018-19
2018-12-01,ANNUAL RENEWAL OF CLEARSCADA FOR CS WTP,SFC ENERGY LTD,$16,776.00,C00047633,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2019-20
2019-03-04,Elections Yukon website redesign and development,KELLETT COMMUNICATIONS INC,$19,500.00,C00047618,Original,0,,Highways & Public Works,IT System Development,Whitehorse,I,2018-19
2019-02-28,Credits for VMware training and professional services,INTERDYNAMIX,$19,865.12,C00047613,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-27,Supply And install new cameras,ADVANCE SECURITY & AUTOMATION,$15,322.00,C00047602,Original,0,,Education,IT System Maintenance,Whitehorse,D,2018-19
2019-03-31,AXIAR Support and Licensing,LBM SYSTEMS LLC,$3,973.21,C00047592,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-12,Nintex plugin licensing,DEVFACTO TECHNOLOGIES INC,$21,541.00,C00047591,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-01,Tourism online engagement support services,3 PIKAS DEVELOPMENT STUDIO INC,$6,930.00,C00047577,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-21,Repair and replacement of video wall,LIGHTVU INC,$46,000.00,C00047568,Original,0,,Education,IT System Maintenance,Whitehorse,D,2018-19
2019-02-21,Repair and replacement of video wall,LIGHTVU INC,$1,550.94,C00047568,1,0,,Education,IT System Maintenance,Whitehorse,D,2018-19
2019-01-01,Detailed Planning ICM Yukon - FCM,BELL CANADA,$200,500.00,C00047567,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2018-19
2019-01-01,Detailed Planning ICM Yukon - FCM,BELL CANADA,$0.00,C00047567,1,0,,Health & Social Services,IT System Development,Whitehorse,D,2019-20
2019-03-01,system license/support,TELUS HEALTH SOLUTIONS INC,$6,271.00,C00047565,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2018-19
2019-02-21,Yukon.ca improvements for engagement and data visualization,AASMAN BRAND COMMUNICATIONS,$75,000.00,C00047561,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-02-21,Yukon.ca improvements for engagement and data visualization,AASMAN BRAND COMMUNICATIONS,$4,067.50,C00047561,1,0,,Highways & Public Works,IT System Development,Whitehorse,P,2019-20
2019-02-18,Configure website for Index of wellbeing,3 PIKAS DEVELOPMENT STUDIO INC,$15,000.00,C00047537,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-03-01,security log management,SOFTCHOICE LP,$16,720.00,C00047519,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-04-01,Admin fees for use of claims system - renewal,CLEAR RISK INC,$10,078.55,C00047504,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2019-02-21,CFS Support and Maintenance,MAKE IT INC,$75,000.00,C00047498,Original,0,,Finance,IT System Maintenance,Whitehorse,D,2018-19
2019-02-21,CFS Support and Maintenance,MAKE IT INC,$150,000.00,C00047498,1,0,,Finance,IT System Maintenance,Whitehorse,D,2018-19
2019-02-21,CFS Support and Maintenance,MAKE IT INC,$70,000.00,C00047498,2,0,,Finance,IT System Maintenance,Whitehorse,D,2019-20
2019-02-19,Business analysis and Access database enhancements,MICHAEL G TRIBES,$33,100.00,C00047473,Original,0,,Environment,IT System Development,Whitehorse,D,2018-19
2019-02-19,Business analysis and Access database enhancements,MICHAEL G TRIBES,$37,250.00,C00047473,1,0,,Environment,IT System Development,Whitehorse,D,2019-20
2019-02-18,Provide laboratory information management system.,EM2 MANAGEMENT SOLUTIONS INC,$149,914.00,C00047456,Original,0,,Health & Social Services,IT System Development,Whitehorse,I,2018-19
2019-02-18,Provide laboratory information management system.,EM2 MANAGEMENT SOLUTIONS INC,$25,528.05,C00047456,1,0,,Health & Social Services,IT System Development,Whitehorse,I,2019-20
2019-02-20,Sewage disposal systems service design and prototyping,OXD CONSULTING LTD FORMERLY,$54,460.00,C00047437,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-02-14,Licence and support TM Deep Security,INTERDYNAMIX,$11,880.00,C00047414,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-13,Credits for VMware training and professional services,INTERDYNAMIX,$9,932.50,C00047389,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-18,Class 1 phase 2 post launch support,BIZONT INC,$3,000.00,C00047376,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-18,Class 1 phase 2 milestone 3 development and support,BIZONT INC,$10,580.00,C00047375,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-11,Discovery for eServices form builder tool,BIZONT INC,$5,000.00,C00047345,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-02-28,O365 Data Governance,SOFTCHOICE CANADA INC,$7,915.00,C00047337,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-28,O365 Data Governance,SOFTCHOICE CANADA INC,$1,901.00,C00047337,1,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-28,O365 Data Governance,SOFTCHOICE CANADA INC,$0.00,C00047337,2,0,,Highways & Public Works,IT System Development,Whitehorse,D,2019-20
2019-02-06,AD Planning and Design,SOFTCHOICE CANADA INC,$24,155.00,C00047336,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-01,Software develp services for HRMS,MAKE IT INC,$24,500.00,C00047318,Original,0,,Public Service Commission,IT System Development,Whitehorse,D,2018-19
2019-03-01,YLC online service maintenance and application support,ACRO MEDIA INC,$47,500.00,C00047315,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-12-20,Mainframe Maintenance,IBM CANADA LTD,$99,310.08,C00047314,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-04-01,Yukon Government seeks to license LTO software.,CONDUENT BUSINESS SERVICES LL,$8,081.36,C00047281,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-03-22,Renewing license for Saba Human Concepts software.,SABA SOFTWARE INC,$20,919.42,C00047280,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-06,IM/IT project management services,WILLOWTREE CONSULTING INC,$20,000.00,C00047256,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-01-24,Carousel Software,G N JOHNTSON CO LTD O/A,$13,786.65,C00047246,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2018-19
2019-01-31,Yukon.ca website improvements (4.0 release),YELLOW PENCIL INC,$60,000.00,C00047244,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-03-01,Licening and Support for myYukon Account,AUTH0,$32,000.00,C00047230,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-30,PIMS-FM Apex conversion to web base application,TECHKNOW SOFTWARE CORP,$28,080.00,C00047203,Original,0,,Energy, Mines & Resources,IT System Development,Whitehorse,D,2018-19
2019-01-30,PIMS-FM Apex conversion to web base application,TECHKNOW SOFTWARE CORP,$0.00,C00047203,1,0,,Energy, Mines & Resources,IT System Development,Whitehorse,D,2018-19
2019-01-30,PIMS-FM Apex conversion to web base application,TECHKNOW SOFTWARE CORP,$16,770.00,C00047203,2,0,,Energy, Mines & Resources,IT System Development,Whitehorse,D,2019-20
2019-02-18,Maintenance Agreement & Licences Telehealth Equip.,ACRODEX INC DBA PCM CANADA,$37,005.36,C00047199,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2018-19
2019-01-28,Repair/refurbish UHP-1000 Routers,UHP NETWORKS INC,$1,000.00,C00047193,Original,0,,Highways & Public Works,IT System Maintenance,Other-Non Yukon,D,2018-19
2019-01-29,SolarWinds NCM Annual Maintenance Renewal,SOLARWINDS INC,$1,916.00,C00047181,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-02-01,Canto Cumulus DAM technical support & maintenance,OTEC SOLUTIONS INC,$15,316.78,C00047159,Original,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2018-19
2019-01-21,Yukon Residency App Backend Development,PROOF DATA TECHNOLOGY INC,$20,000.00,C00047143,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-01,system license/support,TELUS HEALTH SOLUTIONS INC,$4,170.00,C00047140,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2018-19
2019-01-17,Pavement Management System,DEIGHTON ASSOCIATES LIMITED,$280,850.00,C00047138,Original,0,,Highways & Public Works,IT System Development,Whitehorse,P,2018-19
2019-01-17,Pavement Management System,DEIGHTON ASSOCIATES LIMITED,$0.00,C00047138,1,0,,Highways & Public Works,IT System Development,Whitehorse,P,2019-20
2019-01-17,Pavement Management System,DEIGHTON ASSOCIATES LIMITED,$0.00,C00047138,2,0,,Highways & Public Works,IT System Development,Whitehorse,P,2019-20
2019-01-28,Credits for VMware NSX: ICM and torubleshooting course,INTERDYNAMIX,$6,885.07,C00047132,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-31,it infrastructure maintenance,THINK COMMUNICATIONS INC,$42,482.00,C00047124,Original,0,,Justice,IT System Maintenance,Whitehorse,D,2018-19
2019-01-18,JAN - MAR 2019 JEIN SYSTEM MAINTENANCE,TECHKNOW SOFTWARE CORP,$30,000.00,C00047102,Original,0,,Justice,IT System Development,Whitehorse,D,2018-19
2019-01-22,Contract Front End and Quest Support,MAKE IT INC,$20,000.00,C00047097,Original,0,,Finance,IT System Maintenance,Whitehorse,D,2018-19
2019-01-21,Data Recovery,TLE'NAX T'AWEI INC O/A,$20,218.61,C00047077,Original,0,,Energy, Mines & Resources,IT System Maintenance,Whitehorse,D,2018-19
2019-01-29,Class 1 phase 2 support work,YELLOW PENCIL INC,$5,000.00,C00047074,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-29,Archival donations support work,YELLOW PENCIL INC,$2,000.00,C00047073,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-29,Open data phase 2 support,YELLOW PENCIL INC,$8,000.00,C00047072,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-04-01,System maintenance,MICHAEL G TRIBES,$5,000.00,C00047071,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2018-19
2019-01-01,AzureAD,Microsoft Intune,AdvancedCompliance,SharePointOnline,SOFTCHOICE CANADA INC,$21,285.00,C00047051,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-01,TheWorxHub software maintenance,DUDE SOLUTIONS CANADA INC,$20,009.17,C00047045,Original,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2018-11-01,TheWorxHub software maintenance,DUDE SOLUTIONS CANADA INC,$2,574.14,C00047045,1,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2018-11-01,TheWorxHub software maintenance,DUDE SOLUTIONS CANADA INC,$1,901.00,C00047045,2,0,,Health & Social Services,IT System Maintenance,Whitehorse,D,2019-20
2019-01-08,Footprints Service Core Support,BMC SOFTWARE CANADA INC,$25,686.20,C00047037,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-23,Donate records to Yukon Archives launch support,AASMAN BRAND COMMUNICATIONS,$8,000.00,C00047035,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-18,Verification of new Fire Alarm Panel,12094 YK INC O/A,$3,930.00,C00047011,Original,0,,Highways & Public Works,IT System Development,Dawson City,D,2018-19
2019-03-04,PMP Anual Maintenenace and Support,TLE'NAX T'AWEI INC O/A,$2,242.41,C00047004,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-21,Budget System,QUESTICA INC,$1,478,686.00,C00047000,Original,0,,Finance,IT System Development,Whitehorse,P,2018-19
2019-01-21,Budget System,QUESTICA INC,$225,000.00,C00047000,1,0,,Finance,IT System Development,Whitehorse,P,2019-20
2019-01-22,Open data phase 2 development and support,AASMAN BRAND COMMUNICATIONS,$24,000.00,C00046998,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-01,End User Productivity Assessment and Adoption Consulting,SOFTCHOICE CANADA INC,$34,000.00,C00046982,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-01,End User Productivity Assessment and Adoption Consulting,SOFTCHOICE CANADA INC,$0.00,C00046982,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-01,End User Productivity Assessment and Adoption Consulting,SOFTCHOICE CANADA INC,$0.00,C00046982,2,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2019-20
2018-11-01,Support for Reddot platform,YUKON TIMES MEDIA LTD,$25,000.00,C00046972,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-11,IT Support for Corporate SAS Data Warehouse,MAKE IT INC,$20,000.00,C00046967,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-10-23,Online Citizen Engagement Platform,3 PIKAS DEVELOPMENT STUDIO INC,$22,500.00,C00046943,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-02-06,WCC Employee Schedule,ALADTEC INC,$6,615.00,C00046929,Original,0,,Justice,IT System Maintenance,Other-Non Yukon,D,2018-19
2019-01-01,511 V4.0 System Enhancements,TELENIUM INC,$5,300.00,C00046920,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2019-01-07,Security System replacement OLD Core Library,ADVANCE SECURITY & AUTOMATION,$12,500.00,C00046915,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-04-01,Software,PARKLANE SYSTEMS INC,$35,460.00,C00046879,Original,0,,Public Service Commission,IT System Development,Whitehorse,D,2019-20
2019-01-01,Microsoft Enterprise Agreement Renewal,MICROSOFT CANADA CO,$4,766,579.04,C00046877,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-10,SolarWinds SAM Annual Maintenance Renewal,SOLARWINDS INC,$14,045.00,C00046865,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-07,Research: Advancing Digital Citizen Engagement at GY,JOHN GLYNN-MORRIS,$15,000.00,C00046857,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-12-03,eServices Platform (ESP) server maintenance program,YELLOW PENCIL INC,$24,000.00,C00046825,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,P,2018-19
2018-12-03,eServices Platform infrastructure and application support,YELLOW PENCIL INC,$10,000.00,C00046823,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,P,2018-19
2018-12-03,eServices Platform infrastructure and application support,YELLOW PENCIL INC,$4,000.00,C00046823,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,P,2019-20
2018-12-20,Computers,535866 YUKON INC O/A,$17,852.40,C00046797,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2018-19
2018-12-20,Monthly subscription fees,FILEFACETS,$4,972.50,C00046790,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-12-20,Repair Motor Vehicles Queuing System,TIME ACCESS SYSTEMS INC,$4,785.00,C00046788,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-12-18,Discovery and recommendations report for existing eServices,KELLETT COMMUNICATIONS INC,$5,000.00,C00046756,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-12-11,Kindergarten Pre-Registration Application Enhancement,MAKE IT INC,$6,822.00,C00046755,Original,0,,Education,IT System Maintenance,Whitehorse,D,2018-19
2019-03-18,Net Express Cobol Maintenance,MICRO FOCUS (CANADA) LTD,$12,738.92,C00046670,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-12-11,Adobe Creative Cloud Team,SOFTCHOICE LP,$7,240.00,C00046655,Original,0,,Queens Printer,IT System Maintenance,Whitehorse,D,2018-19
2018-12-03,Software support Year End,MAKE IT INC,$24,500.00,C00046647,Original,0,,Public Service Commission,IT System Development,Whitehorse,D,2018-19
2018-12-06,Canto Cumulus DAM technical support,OTEC SOLUTIONS INC,$1,750.00,C00046640,Original,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2018-19
2018-12-06,Canto Cumulus DAM technical support,OTEC SOLUTIONS INC,$350.00,C00046640,1,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2018-19
2018-12-05,convert current training records and report,MAKE IT INC,$22,940.00,C00046609,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2018-19
2018-11-01,Provide C-Band satellite uplink service,TELESAT CANADA,$73,740.00,C00046600,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-01,Project Management for Financial Integration,DIEDRE DAVIDSON O/A,$15,000.00,C00046596,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-08-29,Licensing Database Maintenance and Development,LUC OUIMET O/A,$12,000.00,C00046578,Original,0,,Community Services,IT System Maintenance,Whitehorse,D,2018-19
2018-11-30,Corporate Financial Systems Upgrade,MAKE IT INC,$175,000.00,C00046577,Original,0,,Finance,IT System Development,Whitehorse,D,2018-19
2018-11-30,Corporate Financial Systems Upgrade,ZCOM SOLUTIONS LLC,$121,000.00,C00046576,Original,0,,Finance,IT System Development,Whitehorse,D,2018-19
2018-11-30,Corporate Financial Systems Upgrade,ZCOM SOLUTIONS LLC,$0.00,C00046576,1,0,,Finance,IT System Development,Whitehorse,D,2019-20
2018-11-30,Corporate Financial Systems Upgrade,ZCOM SOLUTIONS LLC,$0.00,C00046576,2,0,,Finance,IT System Development,Whitehorse,D,2019-20
2018-12-01,Hosting of TCMF & VIC databases,MAKE IT INC,$1,600.00,C00046536,Original,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2018-19
2018-12-01,Hosting of TCMF & VIC databases,MAKE IT INC,$2,400.00,C00046536,1,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2019-20
2018-12-01,Hosting of TCMF & VIC databases,MAKE IT INC,$2,400.00,C00046536,2,0,,Tourism And Culture,IT System Maintenance,Whitehorse,D,2019-20
2019-01-02,YG GENIE Platform Support,BELL CANADA,$500,000.00,C00046461,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-31,New microwave service install, D0113 Haeckel Hill,WESTOWER COMMUNICATIONS LTD,$27,500.00,C00046450,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2019-01-31,New microwave service install, D0113 Haeckel Hill,WESTOWER COMMUNICATIONS LTD,$0.00,C00046450,1,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-19,New Cat6 cables and drops for 204 Black st.,39759 YUKON INC O/A,$2,540.00,C00046406,Original,0,,Health & Social Services,IT System Development,Whitehorse,D,2018-19
2018-10-01,Support for SAS,DDP CONSULTING GROUP,$15,000.00,C00046339,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-01,BIM-EPIC TAPE Maintenance,CSI INTERNATION/BI MOYLE,$1,239.00,C00046324,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-06,Infolinx - RCIMS data migration,FILE IT SOLUTIONS,$9,700.00,C00046308,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-05,IT Consultation,TECHKNOW SOFTWARE CORP,$30,000.00,C00046301,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-11-05,Property Management Project Identification,TECHKNOW SOFTWARE CORP,$7,000.00,C00046300,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-11-05,Enhancements of Security Application,TECHKNOW SOFTWARE CORP,$8,000.00,C00046299,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-10-01,SAS 9.4 annual renewal,SAS INSTITUTE (CANADA) INC,$6,426.00,C00046267,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-10-31,security logging,SOFTCHOICE LP,$20,240.00,C00046255,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-11-01,Research Canada Annual Subscription,TRUSTARC CANADA INC,$2,400.00,C00046250,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-04-02,Plotter Maintenance,INTEGRAPHICS LTD,$5,000.00,C00046106,Original,0,,Environment,IT System Maintenance,Whitehorse,D,2018-19
2018-10-18,SAS HRMS upgrade,MAKE IT INC,$12,000.00,C00046101,Original,0,,Public Service Commission,IT System Maintenance,Whitehorse,D,2018-19
2018-10-24,Open data ETL work and data automation process,BIZONT INC,$28,000.00,C00046100,Original,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-10-24,Open data ETL work and data automation process,BIZONT INC,$5,000.00,C00046100,1,0,,Highways & Public Works,IT System Development,Whitehorse,D,2018-19
2018-11-01,2017-2018 Northwestel Telephhone Book Blue Pages,TRACY MAKAREWICH O/A,$8,000.00,C00046074,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
2018-10-08,511 System Enhancements,TELENIUM INC,$5,280.00,C00046051,Original,0,,Highways & Public Works,IT System Maintenance,Whitehorse,D,2018-19
